date,link,user-agent
2018-08-28 07:33:25,-,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0
2018-08-28 07:33:26,-,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0
2018-08-28 07:33:26,-,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0
2018-08-28 07:33:26,-,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0
2018-08-28 07:33:26,-,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0
2018-08-28 07:33:27,-,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0
2018-08-28 07:33:27,-,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0
2018-08-28 07:33:27,-,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0
2018-08-28 07:33:27,-,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0
2018-08-28 07:33:28,-,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0
2018-08-28 07:33:28,-,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0
2018-08-28 07:33:28,-,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0
2018-08-28 07:33:28,-,Mozilla/5.0
2018-08-28 07:33:29,-,Mozilla/5.0
2018-08-28 07:33:29,-,Mozilla/5.0
2018-08-28 07:33:29,-,Mozilla/5.0
2018-08-28 07:33:29,-,Mozilla/5.0
2018-08-28 07:33:30,-,Mozilla/5.0
2018-08-28 07:33:30,-,Mozilla/5.0
2018-08-28 07:33:30,-,Mozilla/5.0
2018-08-28 07:33:30,-,Mozilla/5.0
2018-08-28 07:33:31,-,Mozilla/5.0
2018-08-28 07:33:31,-,Mozilla/5.0
2018-08-28 07:33:31,-,Mozilla/5.0
2018-08-28 07:33:31,-,Mozilla/5.0
2018-08-28 07:33:32,-,Mozilla/5.0
2018-08-28 07:33:32,-,Mozilla/5.0
2018-08-28 07:33:32,-,Mozilla/5.0
2018-08-28 07:33:33,-,Mozilla/5.0
2018-08-28 07:33:33,-,Mozilla/5.0
2018-08-28 07:33:33,-,Mozilla/5.0
2018-08-28 07:33:33,-,Mozilla/5.0
2018-08-28 07:33:34,-,Mozilla/5.0
2018-08-28 07:33:34,-,Mozilla/5.0
2018-08-28 07:33:34,-,Mozilla/5.0
2018-08-28 07:33:34,-,Mozilla/5.0
2018-08-28 07:33:35,-,Mozilla/5.0
2018-08-28 07:33:35,-,Mozilla/5.0
2018-08-28 07:33:35,-,Mozilla/5.0
2018-08-28 07:33:35,-,Mozilla/5.0
2018-08-28 07:33:36,-,Mozilla/5.0
2018-08-28 07:33:36,-,Mozilla/5.0
2018-08-28 07:33:36,-,Mozilla/5.0
2018-08-28 07:33:36,-,Mozilla/5.0
2018-08-28 07:33:37,-,Mozilla/5.0
2018-08-28 07:33:37,-,Mozilla/5.0
2018-08-28 07:33:37,-,Mozilla/5.0
2018-08-28 07:33:37,-,Mozilla/5.0
2018-08-28 07:33:38,-,Mozilla/5.0
2018-08-28 07:33:38,-,Mozilla/5.0
2018-08-28 07:33:38,-,Mozilla/5.0
2018-08-28 07:33:38,-,Mozilla/5.0
2018-08-28 07:33:39,-,Mozilla/5.0
2018-08-28 07:33:39,-,Mozilla/5.0
2018-08-28 07:39:01,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.1pre) Gecko/2008062222 Firefox/3.0.1pre (Swiftfox)
2018-08-28 07:43:45,http://hills.ccsf.cc.ca.us/~otangdec/cnit132/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-28 07:43:46,http://hills.ccsf.cc.ca.us/~otangdec/cnit132/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-28 07:47:12,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; QUT)
2018-08-28 07:51:02,-,Mozilla/5.0 (compatible; SemrushBot/2~bl; +http://www.semrush.com/bot.html)
2018-08-28 08:04:43,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:0.9.4) Gecko/20011019 Netscape6/6.2
2018-08-28 08:11:07,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Mozilla/4.74 (Macintosh; U; PPC)
2018-08-28 08:14:06,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
2018-08-28 08:14:07,http://hills.ccsf.edu/~kfreedma/cs130a/index.php?source,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
2018-08-28 08:14:58,-,-
2018-08-28 08:18:05,-,"Mozilla/5.0 (iPad; CPU OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
2018-08-28 08:18:05,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 08:18:05,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 08:18:05,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 08:18:05,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 08:18:05,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 08:18:05,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 08:18:05,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 08:18:05,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 08:18:05,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 08:18:05,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 08:19:12,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/530.8 (KHTML, like Gecko) Chrome/2.0.178.0 Safari/530.8"
2018-08-28 08:19:51,-,"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2018-08-28 08:20:04,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
2018-08-28 08:20:56,-,-
2018-08-28 08:21:29,http://hills.ccsf.cc.ca.us/~otangdec/cnit132/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-28 08:21:32,http://hills.ccsf.cc.ca.us/~otangdec/cnit132/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-28 08:21:33,http://hills.ccsf.cc.ca.us/~otangdec/cnit132/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-28 08:25:51,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; Maxthon; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)
2018-08-28 08:27:39,-,
2018-08-28 08:27:40,-,Mozilla/5.0 (X11; U; Linux amd64; rv:5.0) Gecko/20100101 Firefox/5.0 (Debian)
2018-08-28 08:31:21,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
2018-08-28 08:34:18,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/405 (KHTML, like Gecko) Safari/405"
2018-08-28 08:42:15,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Mozilla/5.0 (X11; U; AIX 0048013C4C00; en-US; rv:1.0.1) Gecko/20021009 Netscape/7.0
2018-08-28 08:57:19,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.11) Gecko/20071128 SeaMonkey/1.1.7 Mnenhy/0.7.5.666
2018-08-28 08:59:27,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
2018-08-28 08:59:57,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
2018-08-28 09:00:11,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
2018-08-28 09:00:26,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
2018-08-28 09:05:41,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
2018-08-28 09:08:31,http://hills.ccsf.cc.ca.us/~otangdec/cnit132/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-28 09:08:37,http://hills.ccsf.cc.ca.us/~otangdec/cnit132/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-28 09:12:14,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Mozilla/4.71 (Windows 98;US) Opera 3.62 
2018-08-28 09:13:21,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
2018-08-28 09:18:04,-,Mozilla/5.0 zgrab/0.x
2018-08-28 09:18:34,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Mozilla/5.0 (X11; U; Linux i686; pt-BR; rv:1.9.0.4) Gecko/2008111317 Ubuntu/8.04 (hardy) Firefox/3.0.4
2018-08-28 09:26:57,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.10 (KHTML, like Gecko) Chrome/8.0.552.215 Safari/534.10"
2018-08-28 09:28:31,-,Mozilla/5.0 (compatible; SemrushBot/2~bl; +http://www.semrush.com/bot.html)
2018-08-28 09:32:35,-,"Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN) AppleWebKit/523.15 (KHTML, like Gecko, Safari/419.3) Arora/0.3 (Change: 287 c9dfb30)"
2018-08-28 09:32:39,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; X11; Linux i686) Opera 7.23 
2018-08-28 09:34:08,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/535.20 (KHTML, like Gecko) Chrome/19.0.1036.7 Safari/535.20"
2018-08-28 09:38:41,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Mozilla/4.0 (compatible; MSIE 5.5; Windows 98; ZDNetSL)
2018-08-28 09:42:42,-,Jersey/2.25.1 (Apache HttpClient 4.5)
2018-08-28 09:45:20,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-28 09:45:38,http://hills.ccsf.edu/~otangdec/cnit132/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-28 09:47:31,http://ljilja969.blogspot.com/2013/04/4_26.html,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
2018-08-28 09:50:30,-,Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)
2018-08-28 09:54:59,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
2018-08-28 10:09:50,http://hills.ccsf.edu/~otangdec/cnit132/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-28 10:13:53,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"
2018-08-28 10:16:07,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 4.0)
2018-08-28 10:17:54,-,Mozilla/5.0 (compatible; SemrushBot/2~bl; +http://www.semrush.com/bot.html)
2018-08-28 10:17:55,-,Mozilla/5.0 (compatible; SemrushBot/2~bl; +http://www.semrush.com/bot.html)
2018-08-28 10:19:06,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
2018-08-28 10:19:07,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 10:19:08,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 10:19:08,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 10:19:08,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 10:19:09,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 10:19:09,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 10:19:10,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 10:19:10,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 10:19:10,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 10:19:11,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 10:23:12,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
2018-08-28 10:30:44,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; AUTOSIGN W2000 WNT VER03)
2018-08-28 10:37:42,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Mozilla/5.0 (Windows; U; Windows NT 6.1; nl; rv:1.9.1.18) Gecko/20110320 SeaMonkey/2.0.13
2018-08-28 10:41:03,-,Wget/1.19.1 (linux-gnu)
2018-08-28 10:41:42,-,"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2018-08-28 10:44:13,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.4) Gecko/20060711 Firefox/1.5.0.4
2018-08-28 10:48:45,-,Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)
2018-08-28 10:50:37,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Opera/7.54 (Windows ME; U) 
2018-08-28 10:52:11,-,Mozilla/5.0 (compatible; SemrushBot/2~bl; +http://www.semrush.com/bot.html)
2018-08-28 10:52:55,-,Mozilla/5.0 (compatible; SemrushBot/2~bl; +http://www.semrush.com/bot.html)
2018-08-28 10:53:23,http://hills.ccsf.cc.ca.us/~otangdec/cnit132/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-28 10:54:01,http://hills.ccsf.cc.ca.us/~otangdec/cnit132/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-28 10:56:43,-,Apache-HttpClient/4.5.3-SNAPSHOT (Java/1.8.0_152)
2018-08-28 10:58:43,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Mozilla/5.0 (X11; U; Linux i686; en; rv:1.8.1.1) Gecko/20070117 Epiphany/2.16 BonEcho/2.0.0.1
2018-08-28 11:00:25,http://hills.ccsf.edu/~otangdec/cnit132/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-28 11:00:27,http://hills.ccsf.edu/~otangdec/cnit132/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-28 11:05:51,-,Mozilla/5.0 (compatible; SemrushBot/2~bl; +http://www.semrush.com/bot.html)
2018-08-28 11:11:23,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; sv-se) AppleWebKit/523.12.2 (KHTML, like Gecko) Version/3.0.4 Safari/523.12.2"
2018-08-28 11:18:03,-,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.93 Safari/537.36"
2018-08-28 11:19:23,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2a2pre) Gecko/20090826 Namoroka/3.6a2pre
2018-08-28 11:23:25,http://hills.ccsf.cc.ca.us/~otangdec/cnit132/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-28 11:24:51,http://hills.ccsf.cc.ca.us/~otangdec/cnit132/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-28 11:27:45,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Opera/6.05 (Windows XP; U) 
2018-08-28 11:29:45,-,Mozilla/5.0 (compatible; proximic; +http://www.proximic.com/info/spider.php)
2018-08-28 11:33:01,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_1_2 like Mac OS X) AppleWebKit/604.3.5 (KHTML, like Gecko) Version/11.0 Mobile/15B202 Safari/604.1"
2018-08-28 11:33:04,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_1_2 like Mac OS X) AppleWebKit/604.3.5 (KHTML, like Gecko) Version/11.0 Mobile/15B202 Safari/604.1"
2018-08-28 11:53:53,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.0.5) Gecko/20060731 Firefox/1.5.0.5 Flock/0.7.4.1
2018-08-28 12:08:41,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Mozilla/5.0 (Windows; U; Windows NT 5.2; en-CA; rv:1.9.2.4) Gecko/20100523 Firefox/3.6.4
2018-08-28 12:16:08,http://hills.ccsf.cc.ca.us/~otangdec/cnit132/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-28 12:16:13,http://hills.ccsf.cc.ca.us/~otangdec/cnit132/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-28 12:16:14,http://hills.ccsf.cc.ca.us/~otangdec/cnit132/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-28 12:16:24,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; MSNIA; Windows 98)
2018-08-28 12:16:40,-,Mozilla/5.0 (compatible; SemrushBot/2~bl; +http://www.semrush.com/bot.html)
2018-08-28 12:17:28,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1"
2018-08-28 12:17:32,-,"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
2018-08-28 12:21:12,-,Mozilla/5.0 (compatible; SemrushBot/2~bl; +http://www.semrush.com/bot.html)
2018-08-28 12:45:27,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; Lunascape 6.3.4.23051)
2018-08-28 12:52:45,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Mozilla/5.0 (X11; U; Linux i686; ja-JP; rv:1.8.1.11) Gecko/20071204 Ubuntu/7.10 (gutsy) Firefox/2.0.0.11
2018-08-28 12:53:41,-,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
2018-08-28 12:54:33,-,-
2018-08-28 12:57:49,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
2018-08-28 12:57:49,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
2018-08-28 12:57:49,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
2018-08-28 12:57:56,-,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips (internal dummy connection)
2018-08-28 12:58:14,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
2018-08-28 12:58:14,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
2018-08-28 12:58:14,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
2018-08-28 12:58:21,-,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips (internal dummy connection)
2018-08-28 12:58:35,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
2018-08-28 12:58:35,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
2018-08-28 12:58:35,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
2018-08-28 12:58:46,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
2018-08-28 12:58:46,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
2018-08-28 12:58:46,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
2018-08-28 12:59:00,-,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips (internal dummy connection)
2018-08-28 12:59:42,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
2018-08-28 12:59:42,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
2018-08-28 12:59:42,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
2018-08-28 12:59:50,-,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips (internal dummy connection)
2018-08-28 13:00:24,http://hills.ccsf.edu/~otangdec/cnit132/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-28 13:04:49,-,Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)
2018-08-28 13:11:55,http://hills.ccsf.edu/~otangdec/cnit132/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-28 13:11:55,http://hills.ccsf.edu/~otangdec/cnit132/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-28 13:11:56,http://hills.ccsf.edu/~otangdec/cnit132/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-28 13:18:45,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/604.5.6 (KHTML, like Gecko)"
2018-08-28 13:18:45,-,\
2018-08-28 13:21:17,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
2018-08-28 13:21:17,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 13:21:19,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 13:21:19,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 13:21:19,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 13:21:20,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 13:21:20,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 13:21:21,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 13:21:21,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 13:21:21,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 13:21:22,-,MobileSafari/604.1 CFNetwork/902.2 Darwin/17.7.0
2018-08-28 13:23:43,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15"
